date,close,open,high,low,volume
2021-09-29,24663.50 ,24276.71 ,24694.46 ,24045.99 ,2150000000
2021-09-30,24575.64 ,24494.26 ,24660.68 ,24346.75 ,1580000000
2021-10-04,24036.37 ,24478.68 ,24478.68 ,23908.05 ,1600000000
2021-10-05,24104.15 ,23771.65 ,24180.08 ,23681.44 ,1720000000
2021-10-06,23966.49 ,24259.20 ,24259.20 ,23812.35 ,1880000000
2021-10-07,24701.73 ,24339.32 ,24741.28 ,24310.11 ,1760000000
2021-10-08,24837.85 ,25064.80 ,25064.80 ,24595.58 ,2360000000
2021-10-11,25325.09 ,25161.80 ,25437.16 ,25161.80 ,2110000000
2021-10-12,24962.59 ,24995.95 ,25188.78 ,24865.80 ,1840000000
2021-10-13,25020.34 ,24837.76 ,25035.00 ,24836.76 ,0
2021-10-15,25330.96 ,25187.05 ,25330.96 ,24929.56 ,2350000000
2021-10-18,25409.75 ,25425.32 ,25425.32 ,25123.25 ,1650000000
2021-10-19,25787.21 ,25471.25 ,25808.62 ,25458.03 ,1670000000
2021-10-20,26136.02 ,26074.20 ,26214.63 ,25915.62 ,1820000000
2021-10-21,26017.53 ,26141.85 ,26229.80 ,25840.59 ,2090000000
2021-10-22,26126.93 ,26114.84 ,26195.29 ,25976.03 ,1700000000
2021-10-25,26132.03 ,26020.78 ,26212.90 ,25929.67 ,1460000000
2021-10-26,26038.27 ,26234.94 ,26234.94 ,25905.08 ,1530000000
2021-10-27,25628.74 ,25795.17 ,25795.17 ,25555.17 ,1620000000
2021-10-28,25555.73 ,25648.42 ,25736.38 ,25473.16 ,2020000000
2021-10-29,25377.24 ,25466.86 ,25516.22 ,25314.24 ,2050000000
2021-11-01,25154.32 ,25268.35 ,25270.41 ,24972.50 ,1590000000
2021-11-02,25099.67 ,25609.01 ,25639.66 ,25030.69 ,1960000000
2021-11-03,25024.75 ,25060.93 ,25187.09 ,24808.59 ,1690000000
2021-11-04,25225.19 ,25141.10 ,25244.98 ,25010.36 ,1640000000
2021-11-05,24870.51 ,24950.68 ,25049.37 ,24724.39 ,2020000000
2021-11-08,24763.77 ,24743.54 ,24837.77 ,24633.57 ,1760000000
2021-11-09,24813.13 ,24952.82 ,24956.37 ,24678.66 ,1150000000
2021-11-10,24996.14 ,24787.44 ,25013.11 ,24481.26 ,1690000000
2021-11-11,25247.99 ,24856.11 ,25324.66 ,24836.21 ,2000000000
2021-11-12,25327.97 ,25522.83 ,25527.13 ,25210.56 ,1630000000
2021-11-15,25390.91 ,25437.99 ,25483.26 ,25230.33 ,1160000000
2021-11-16,25713.78 ,25446.65 ,25746.71 ,25410.87 ,1530000000
2021-11-17,25650.08 ,25667.81 ,25667.81 ,25520.67 ,1190000000
2021-11-18,25319.72 ,25369.88 ,25414.21 ,25222.60 ,1340000000
2021-11-19,25049.97 ,24934.40 ,25077.15 ,24825.43 ,1640000000
2021-11-22,24951.34 ,25057.06 ,25099.95 ,24869.94 ,1510000000
2021-11-23,24651.58 ,24688.99 ,24794.72 ,24618.74 ,1490000000
2021-11-24,24685.50 ,24672.10 ,24851.53 ,24557.63 ,1790000000
2021-11-25,24740.16 ,24699.69 ,24762.61 ,24532.82 ,1190000000
2021-11-26,24080.52 ,24502.68 ,24502.68 ,24062.26 ,1800000000
2021-11-29,23852.24 ,23910.49 ,24134.32 ,23774.31 ,1740000000
2021-11-30,23475.26 ,23782.86 ,23888.37 ,23175.37 ,3340000000
2021-12-01,23658.92 ,23595.57 ,23864.30 ,23537.65 ,2120000000
2021-12-02,23788.93 ,23524.05 ,23807.00 ,23517.52 ,2330000000
2021-12-03,23766.69 ,23675.26 ,23802.77 ,23451.93 ,2720000000
2021-12-06,23349.38 ,23420.44 ,23628.30 ,23314.97 ,2360000000
2021-12-07,23983.66 ,23704.51 ,23989.78 ,23512.50 ,2120000000
2021-12-08,23996.87 ,24090.02 ,24097.98 ,23907.30 ,1780000000
2021-12-09,24254.86 ,24168.41 ,24324.84 ,24153.72 ,1740000000
2021-12-10,23995.72 ,24070.56 ,24214.68 ,23916.63 ,1410000000
2021-12-13,23954.58 ,24242.26 ,24385.44 ,23936.93 ,1540000000
2021-12-14,23635.95 ,23693.73 ,23817.58 ,23560.13 ,1550000000
2021-12-15,23420.76 ,23658.04 ,23745.75 ,23325.92 ,1600000000
2021-12-16,23475.50 ,23287.93 ,23526.05 ,23155.62 ,1500000000
2021-12-17,23192.63 ,23463.78 ,23463.78 ,23158.70 ,2190000000
2021-12-20,22744.86 ,23079.83 ,23145.30 ,22665.25 ,1680000000
2021-12-21,22971.33 ,22795.57 ,23100.18 ,22730.08 ,1650000000
2021-12-22,23102.33 ,23221.13 ,23258.71 ,22979.76 ,1230000000
2021-12-23,23193.64 ,23141.79 ,23264.75 ,23027.15 ,1390000000
2021-12-24,23223.76 ,23375.99 ,23383.19 ,23186.57 ,622880000
2021-12-28,23280.56 ,23282.35 ,23319.44 ,23099.48 ,1430000000
2021-12-29,23086.54 ,23253.98 ,23253.98 ,23008.28 ,828410000
2021-12-30,23112.01 ,23130.45 ,23248.26 ,22990.24 ,1010000000
2021-12-31,23397.67 ,23553.79 ,23590.12 ,23394.77 ,675940000
2022-01-03,23274.75 ,23510.54 ,23605.03 ,23193.19 ,734330000
2022-01-04,23289.84 ,23400.62 ,23439.30 ,23146.89 ,1760000000
2022-01-05,22907.25 ,23323.77 ,23323.77 ,22851.50 ,2770000000
2022-01-06,23072.86 ,22843.20 ,23082.95 ,22709.60 ,1770000000
2022-01-07,23493.38 ,23318.92 ,23497.50 ,23162.85 ,2600000000
2022-01-10,23746.54 ,23523.90 ,23790.52 ,23399.09 ,2540000000
2022-01-11,23739.06 ,23678.69 ,23863.83 ,23595.01 ,2330000000
2022-01-12,24402.17 ,24069.52 ,24402.17 ,24069.52 ,2490000000
2022-01-13,24429.77 ,24561.48 ,24561.48 ,24289.19 ,2160000000
2022-01-14,24383.32 ,24185.86 ,24383.32 ,24140.81 ,1840000000
2022-01-17,24218.03 ,24390.29 ,24408.88 ,24111.74 ,1630000000
2022-01-18,24112.78 ,24274.75 ,24385.05 ,24009.71 ,1640000000
2022-01-19,24127.85 ,24229.78 ,24286.14 ,23951.60 ,1730000000
2022-01-20,24952.35 ,24263.15 ,24952.35 ,24233.18 ,2530000000
2022-01-21,24965.55 ,24897.59 ,24982.03 ,24723.92 ,2370000000
2022-01-24,24656.46 ,24693.43 ,24795.54 ,24570.87 ,1870000000
2022-01-25,24243.61 ,24251.52 ,24366.89 ,24001.96 ,2180000000
2022-01-26,24289.90 ,24342.90 ,24487.30 ,24123.70 ,1960000000
2022-01-27,23807.00 ,23952.01 ,23952.01 ,23565.00 ,1850000000
2022-01-28,23550.08 ,23818.94 ,23848.02 ,23507.03 ,1780000000
2022-01-31,23802.26 ,23624.14 ,23975.70 ,23469.76 ,995460000
2022-02-04,24573.29 ,24392.86 ,24609.33 ,24140.89 ,1830000000
2022-02-07,24579.55 ,24609.43 ,24616.50 ,24365.89 ,2540000000
2022-02-08,24329.49 ,24548.05 ,24548.05 ,24149.75 ,2290000000
2022-02-09,24829.99 ,24727.34 ,24896.43 ,24690.45 ,2510000000
2022-02-10,24924.35 ,25050.59 ,25050.59 ,24649.74 ,2100000000
2022-02-11,24906.66 ,24837.20 ,24957.81 ,24732.65 ,2510000000
2022-02-14,24556.57 ,24725.10 ,24733.11 ,24482.86 ,1980000000
2022-02-15,24355.71 ,24458.50 ,24570.09 ,24219.90 ,2630000000
2022-02-16,24718.90 ,24618.30 ,24728.93 ,24548.05 ,1820000000
2022-02-17,24792.77 ,24722.88 ,24861.82 ,24523.95 ,1570000000
2022-02-18,24327.71 ,24633.66 ,24763.37 ,24284.53 ,1680000000
2022-02-21,24170.07 ,24109.59 ,24231.08 ,23998.77 ,1620000000
2022-02-22,23520.00 ,23692.54 ,23813.64 ,23336.78 ,2060000000
2022-02-23,23660.28 ,23617.97 ,23745.07 ,23500.92 ,1420000000
2022-02-24,22901.56 ,23268.03 ,23376.37 ,22786.39 ,3000000000
2022-02-25,22767.18 ,22908.10 ,23046.86 ,22718.15 ,2520000000
2022-02-28,22713.02 ,22818.17 ,22818.17 ,22406.12 ,2830000000
2022-03-01,22761.71 ,22739.84 ,22937.56 ,22591.73 ,1800000000
2022-03-02,22343.92 ,22568.36 ,22712.44 ,22299.14 ,2230000000
2022-03-03,22467.34 ,22434.26 ,22543.42 ,22378.11 ,1940000000
2022-03-04,21905.29 ,21879.13 ,22017.94 ,21838.99 ,2440000000
2022-03-07,21057.63 ,21308.90 ,21327.19 ,20826.36 ,3320000000
2022-03-08,20765.87 ,21082.39 ,21303.52 ,20638.95 ,3230000000
2022-03-09,20627.71 ,20820.02 ,20957.72 ,20102.57 ,3670000000
2022-03-10,20890.26 ,21106.57 ,21114.44 ,20709.62 ,2690000000
2022-03-11,20553.79 ,20460.03 ,20778.86 ,20079.15 ,3020000000
2022-03-14,19531.66 ,20203.84 ,20203.84 ,19416.78 ,4100000000
2022-03-15,18415.08 ,18931.18 ,19392.69 ,18235.48 ,6010000000
2022-03-16,20087.50 ,18956.02 ,20120.85 ,18584.04 ,5500000000
2022-03-17,21501.23 ,21430.71 ,21501.23 ,20786.69 ,4830000000
2022-03-18,21412.40 ,21232.88 ,21646.15 ,20922.37 ,4590000000
2022-03-21,21221.34 ,21823.07 ,21823.07 ,21096.31 ,2340000000
2022-03-22,21889.28 ,21319.19 ,21906.32 ,21266.90 ,2590000000
2022-03-23,22154.08 ,22088.79 ,22423.51 ,21983.10 ,2840000000
2022-03-24,21945.95 ,22002.87 ,22231.67 ,21900.13 ,2400000000
2022-03-25,21404.88 ,21735.61 ,21944.08 ,21289.26 ,2360000000
2022-03-28,21684.97 ,21422.20 ,21790.97 ,21202.69 ,2200000000
2022-03-29,21927.63 ,21771.29 ,21937.27 ,21722.17 ,2260000000
2022-03-30,22232.03 ,22101.63 ,22391.35 ,22033.78 ,2730000000
2022-03-31,21996.85 ,22262.16 ,22262.16 ,21922.58 ,2230000000
2022-04-01,22039.55 ,21693.10 ,22039.55 ,21558.05 ,1940000000
2022-04-04,22502.31 ,22227.11 ,22523.64 ,22124.03 ,1870000000
2022-04-06,22080.52 ,22220.21 ,22244.99 ,22015.12 ,2750000000
2022-04-07,21808.98 ,21910.40 ,22236.93 ,21779.19 ,2080000000
2022-04-08,21872.01 ,21667.53 ,21872.01 ,21568.22 ,1740000000
2022-04-11,21208.30 ,21688.03 ,21688.03 ,21132.54 ,2100000000
2022-04-12,21319.13 ,21279.18 ,21519.13 ,20988.20 ,2050000000
2022-04-13,21374.37 ,21192.62 ,21531.48 ,21141.06 ,1700000000
2022-04-14,21518.08 ,21463.35 ,21587.47 ,21358.73 ,1720000000
2022-04-19,21027.76 ,21106.00 ,21191.80 ,20896.43 ,2240000000
2022-04-20,20944.67 ,20972.84 ,21214.98 ,20889.02 ,1880000000
2022-04-21,20682.22 ,20780.86 ,20920.60 ,20483.86 ,2230000000
2022-04-22,20638.52 ,20261.61 ,20709.49 ,20184.96 ,2350000000
2022-04-25,19869.34 ,20284.60 ,20284.60 ,19784.28 ,2910000000
2022-04-26,19934.71 ,19989.04 ,20258.64 ,19858.36 ,2570000000
2022-04-27,19946.36 ,19723.46 ,20053.11 ,19665.49 ,2360000000
2022-04-28,20276.17 ,20118.79 ,20286.83 ,19956.67 ,2260000000
2022-04-29,21089.39 ,20271.40 ,21176.58 ,20040.07 ,2730000000
2022-05-03,21101.89 ,20927.62 ,21291.80 ,20648.53 ,1740000000
2022-05-04,20869.52 ,21025.70 ,21047.13 ,20772.80 ,1140000000
2022-05-05,20793.40 ,21163.15 ,21284.85 ,20776.97 ,1830000000
2022-05-06,20001.96 ,20287.06 ,20320.28 ,19973.47 ,2110000000
2022-05-10,19633.69 ,19300.68 ,19758.63 ,19178.89 ,2790000000
2022-05-11,19824.57 ,19511.80 ,20083.49 ,19474.03 ,1960000000
2022-05-12,19380.34 ,19556.89 ,19731.27 ,19342.89 ,2270000000
2022-05-13,19898.77 ,19615.99 ,19925.44 ,19608.26 ,2080000000
2022-05-16,19950.21 ,20131.53 ,20173.22 ,19764.96 ,1800000000
2022-05-17,20602.52 ,20193.60 ,20626.42 ,20169.24 ,2210000000
2022-05-18,20644.28 ,20674.23 ,20711.93 ,20389.61 ,1950000000
2022-05-19,20120.68 ,20146.96 ,20277.94 ,19924.87 ,2120000000
2022-05-20,20717.24 ,20470.95 ,20794.13 ,20408.68 ,2170000000
2022-05-23,20470.06 ,20608.65 ,20642.76 ,20303.55 ,1700000000
2022-05-24,20112.10 ,20420.14 ,20509.62 ,19989.62 ,1830000000
2022-05-25,20171.27 ,20115.56 ,20370.74 ,20067.98 ,2100000000
2022-05-26,20116.20 ,20272.22 ,20272.22 ,19890.76 ,1860000000
2022-05-27,20697.36 ,20646.06 ,20779.75 ,20494.15 ,2570000000
2022-05-30,21123.93 ,20933.50 ,21169.08 ,20885.02 ,2610000000
2022-05-31,21415.20 ,21106.41 ,21415.20 ,21029.72 ,3920000000
2022-06-01,21294.94 ,21407.79 ,21411.95 ,21154.04 ,2070000000
2022-06-02,21082.13 ,21057.04 ,21115.78 ,20884.16 ,1820000000
2022-06-06,21653.90 ,21282.51 ,21691.92 ,21030.07 ,2240000000
2022-06-07,21531.67 ,21577.48 ,21744.46 ,21394.59 ,2150000000
2022-06-08,22014.59 ,21788.89 ,22064.12 ,21734.49 ,2940000000
2022-06-09,21869.05 ,22121.53 ,22142.82 ,21737.94 ,2540000000
2022-06-10,21806.18 ,21522.50 ,21935.01 ,21487.91 ,2690000000
2022-06-13,21067.58 ,21162.53 ,21320.15 ,20993.76 ,2610000000
2022-06-14,21067.99 ,20783.54 ,21175.01 ,20717.64 ,1970000000
2022-06-15,21308.21 ,21111.32 ,21431.07 ,21111.32 ,2300000000
2022-06-16,20845.43 ,21515.64 ,21545.84 ,20697.41 ,2340000000
2022-06-17,21075.00 ,20716.74 ,21145.94 ,20697.17 ,3100000000
2022-06-20,21163.91 ,20948.80 ,21175.98 ,20839.02 ,2090000000
2022-06-21,21559.59 ,21264.98 ,21564.87 ,21175.95 ,2130000000
2022-06-22,21008.34 ,21469.74 ,21519.58 ,21008.34 ,2470000000
2022-06-23,21273.87 ,21157.58 ,21443.59 ,21010.89 ,2010000000
2022-06-24,21719.06 ,21450.68 ,21762.67 ,21408.66 ,2410000000
2022-06-27,22229.52 ,21976.80 ,22414.43 ,21976.80 ,2990000000
2022-06-28,22418.97 ,22144.63 ,22449.31 ,21952.44 ,2870000000
2022-06-29,21996.89 ,22125.61 ,22289.07 ,21844.05 ,2830000000
2022-06-30,21859.79 ,21917.45 ,22111.91 ,21719.17 ,2820000000
2022-07-04,21830.35 ,21690.68 ,21886.35 ,21458.63 ,2200000000
2022-07-05,21853.07 ,22053.16 ,22198.51 ,21799.19 ,2140000000
2022-07-06,21586.66 ,21777.64 ,21833.40 ,21286.66 ,2890000000
2022-07-07,21643.58 ,21352.70 ,21643.58 ,21200.93 ,1740000000
2022-07-08,21725.78 ,21961.75 ,21961.75 ,21614.65 ,1570000000
2022-07-11,21124.20 ,21470.77 ,21470.77 ,21001.63 ,1690000000
2022-07-12,20844.74 ,20905.07 ,21084.09 ,20779.59 ,1750000000
2022-07-13,20797.95 ,20911.53 ,21040.34 ,20751.48 ,2060000000
2022-07-14,20751.21 ,20818.27 ,20888.80 ,20554.15 ,2370000000
2022-07-15,20297.72 ,20522.11 ,20656.96 ,20215.97 ,2530000000
2022-07-18,20846.18 ,20479.58 ,20866.33 ,20294.14 ,2050000000
2022-07-19,20661.06 ,20719.20 ,20758.71 ,20549.44 ,1290000000
2022-07-20,20890.22 ,20968.42 ,21111.78 ,20884.92 ,1410000000
2022-07-21,20574.63 ,20811.60 ,20827.61 ,20527.35 ,1760000000
2022-07-22,20609.14 ,20717.47 ,20788.46 ,20513.80 ,1330000000
2022-07-25,20562.94 ,20516.34 ,20595.09 ,20353.68 ,1380000000
2022-07-26,20905.88 ,20676.68 ,20952.45 ,20631.82 ,1700000000
2022-07-27,20670.04 ,20684.48 ,20770.10 ,20572.42 ,1730000000
2022-07-28,20622.68 ,20705.46 ,20772.63 ,20533.42 ,1970000000
2022-07-29,20156.51 ,20647.45 ,20647.45 ,20050.05 ,2180000000
2022-08-01,20165.84 ,20026.60 ,20251.43 ,19883.92 ,1970000000
2022-08-02,19689.21 ,19943.16 ,19943.16 ,19515.54 ,2290000000
2022-08-03,19767.09 ,19865.69 ,19921.91 ,19685.48 ,1790000000
2022-08-04,20174.04 ,20011.25 ,20216.58 ,19995.46 ,1920000000
2022-08-05,20201.94 ,20283.59 ,20283.59 ,20096.54 ,1640000000
2022-08-08,20045.77 ,20065.35 ,20171.89 ,19954.04 ,1380000000
2022-08-09,20003.44 ,20039.30 ,20250.87 ,19856.23 ,1500000000
2022-08-10,19610.84 ,19956.51 ,19956.51 ,19469.11 ,1730000000
2022-08-11,20082.43 ,19840.57 ,20082.43 ,19789.96 ,1600000000
2022-08-12,20175.62 ,20158.29 ,20208.02 ,20011.38 ,1570000000
2022-08-15,20040.86 ,20038.48 ,20260.66 ,19984.04 ,1390000000
2022-08-16,19830.52 ,20107.14 ,20173.40 ,19662.61 ,1950000000
2022-08-17,19922.45 ,19995.77 ,20069.85 ,19800.58 ,1410000000
2022-08-18,19763.91 ,19991.94 ,19991.94 ,19675.46 ,1590000000
2022-08-19,19773.03 ,19656.80 ,19898.18 ,19656.80 ,1400000000
2022-08-22,19656.98 ,19572.42 ,19825.93 ,19564.19 ,1600000000
2022-08-23,19503.25 ,19644.23 ,19701.55 ,19377.09 ,1850000000
2022-08-24,19268.74 ,19542.24 ,19542.24 ,19189.54 ,2000000000
2022-08-25,19968.38 ,19418.46 ,19990.31 ,19418.46 ,1680000000
2022-08-26,20170.04 ,20138.69 ,20185.15 ,20050.97 ,1870000000
2022-08-29,20023.22 ,19960.29 ,20073.94 ,19889.67 ,1600000000
2022-08-30,19949.03 ,20062.73 ,20062.73 ,19645.57 ,1660000000
2022-08-31,19954.39 ,19589.85 ,20173.02 ,19564.84 ,2780000000
2022-09-01,19597.31 ,19761.72 ,19839.51 ,19532.86 ,2000000000
2022-09-02,19452.09 ,19572.47 ,19630.80 ,19342.49 ,2100000000
2022-09-05,19225.70 ,19299.09 ,19299.09 ,19064.79 ,2180000000
2022-09-06,19202.73 ,19261.70 ,19358.02 ,19107.60 ,1720000000
2022-09-07,19044.30 ,18915.87 ,19068.90 ,18818.78 ,1840000000
2022-09-08,18854.62 ,19043.84 ,19075.74 ,18803.76 ,1720000000
2022-09-09,19362.25 ,18893.65 ,19417.56 ,18893.65 ,1990000000
2022-09-13,19326.86 ,19404.64 ,19492.06 ,19296.25 ,1790000000
2022-09-14,18847.10 ,18933.30 ,18989.22 ,18797.79 ,1730000000
2022-09-15,18930.38 ,18833.90 ,19013.03 ,18833.90 ,1800000000
2022-09-16,18761.69 ,18732.44 ,18905.28 ,18678.22 ,2790000000
2022-09-19,18565.97 ,18695.35 ,18697.09 ,18494.54 ,1750000000
2022-09-20,18781.42 ,18700.68 ,18861.47 ,18685.46 ,1480000000
2022-09-21,18444.62 ,18638.85 ,18638.85 ,18434.65 ,1630000000
2022-09-22,18147.95 ,18080.93 ,18195.09 ,17965.33 ,1730000000
2022-09-23,17933.27 ,18055.59 ,18165.95 ,17926.29 ,1780000000
2022-09-26,17855.14 ,17781.87 ,18077.64 ,17727.40 ,2560000000
2022-09-27,17860.31 ,17838.65 ,17904.21 ,17648.42 ,1900000000
2022-09-28,17250.88 ,17703.39 ,17703.39 ,17184.54 ,2950000000
2022-09-29,17165.87 ,17570.17 ,17629.67 ,17046.83 ,2530000000
2022-09-30,17222.83 ,17165.93 ,17344.81 ,17016.28 ,2110000000
2022-10-03,17079.51 ,17050.25 ,17252.11 ,16906.96 ,1360000000
2022-10-05,18087.97 ,17811.97 ,18164.20 ,17682.85 ,2260000000
2022-10-06,18012.15 ,18100.48 ,18143.85 ,17958.14 ,1080000000
2022-10-07,17740.05 ,17851.62 ,17881.87 ,17717.73 ,1130000000
2022-10-10,17216.66 ,17449.36 ,17449.36 ,17174.61 ,1770000000
2022-10-11,16832.36 ,17194.73 ,17206.51 ,16789.97 ,1800000000
2022-10-12,16701.03 ,16758.27 ,17040.70 ,16438.60 ,2410000000
2022-10-13,16389.11 ,16700.65 ,16736.59 ,16389.11 ,2240000000
2022-10-14,16587.69 ,16671.68 ,17028.68 ,16535.37 ,2320000000
2022-10-17,16612.90 ,16479.74 ,16754.52 ,16308.95 ,2060000000
2022-10-18,16914.58 ,16860.20 ,16914.58 ,16558.41 ,1970000000
2022-10-19,16511.28 ,16805.91 ,16923.12 ,16508.37 ,1710000000
2022-10-20,16280.22 ,16230.79 ,16452.97 ,16010.72 ,2300000000
2022-10-21,16211.12 ,16331.11 ,16359.04 ,16137.18 ,2050000000
2022-10-24,15180.69 ,15894.75 ,15993.88 ,15082.84 ,3600000000
2022-10-25,15165.59 ,15242.10 ,15435.37 ,14947.39 ,3280000000
2022-10-26,15317.67 ,15096.32 ,15584.06 ,15041.40 ,2720000000
2022-10-27,15427.94 ,15721.27 ,15833.28 ,15410.97 ,2530000000
2022-10-28,14863.06 ,15424.94 ,15441.99 ,14770.09 ,3050000000
2022-10-31,14687.02 ,14830.69 ,15113.15 ,14597.31 ,4180000000
2022-11-01,15455.27 ,14859.92 ,15632.85 ,14859.92 ,3790000000
2022-11-02,15827.17 ,15389.55 ,15867.24 ,15276.76 ,2770000000
2022-11-03,15339.49 ,15477.74 ,15623.18 ,15301.67 ,2540000000
2022-11-04,16161.14 ,15442.76 ,16513.16 ,15442.76 ,3950000000
2022-11-07,16595.91 ,16031.79 ,16821.89 ,15980.85 ,3230000000
2022-11-08,16557.31 ,16640.60 ,16719.01 ,16429.81 ,2070000000
2022-11-09,16358.52 ,16552.80 ,16730.20 ,16213.03 ,3270000000
2022-11-10,16081.04 ,16138.22 ,16138.22 ,15945.20 ,2200000000
2022-11-11,17325.66 ,17120.05 ,17368.04 ,16829.00 ,5110000000
2022-11-14,17619.71 ,17999.26 ,18011.64 ,17518.88 ,5550000000
2022-11-15,18343.12 ,17665.80 ,18356.78 ,17552.30 ,4900000000
2022-11-16,18256.48 ,18169.21 ,18414.09 ,18031.87 ,3920000000
2022-11-17,18045.66 ,18071.60 ,18220.81 ,17711.84 ,2930000000
2022-11-18,17992.54 ,18316.36 ,18378.06 ,17910.19 ,2790000000
2022-11-21,17655.91 ,17654.15 ,17746.34 ,17389.45 ,2230000000
2022-11-22,17424.41 ,17625.19 ,17751.93 ,17287.60 ,3020000000
2022-11-23,17523.81 ,17460.90 ,17640.84 ,17375.96 ,2420000000
2022-11-24,17660.90 ,17684.53 ,17759.24 ,17517.12 ,2910000000
2022-11-25,17573.58 ,17673.20 ,17673.20 ,17412.04 ,3180000000
2022-11-28,17297.94 ,17000.23 ,17364.21 ,16833.68 ,2800000000
2022-11-29,18204.68 ,17558.60 ,18204.68 ,17536.45 ,4270000000
2022-11-30,18597.23 ,18141.56 ,18645.35 ,18052.32 ,5360000000
2022-12-01,18736.44 ,19058.90 ,19237.45 ,18679.35 ,4260000000
2022-12-02,18675.35 ,18785.28 ,18841.22 ,18530.82 ,3760000000
2022-12-05,19518.29 ,19221.68 ,19539.60 ,19035.14 ,4890000000
2022-12-06,19441.18 ,19211.70 ,19569.67 ,19202.87 ,3550000000
2022-12-07,18814.82 ,19380.80 ,19737.31 ,18799.81 ,5310000000
2022-12-08,19450.23 ,18965.05 ,19521.60 ,18965.05 ,2860000000
2022-12-09,19900.87 ,19484.23 ,19926.48 ,19404.50 ,4020000000
2022-12-12,19463.63 ,19594.52 ,19718.08 ,19366.22 ,3120000000
2022-12-13,19596.20 ,19458.02 ,19707.75 ,19382.30 ,2580000000
2022-12-14,19673.45 ,19775.33 ,19859.75 ,19528.71 ,2760000000
2022-12-15,19368.59 ,19612.67 ,19675.68 ,19233.86 ,2240000000
2022-12-16,19450.67 ,19343.70 ,19621.13 ,19130.53 ,2880000000
2022-12-19,19352.81 ,19472.21 ,19786.29 ,19255.95 ,2240000000
2022-12-20,19094.80 ,19156.94 ,19283.14 ,18885.20 ,1940000000
2022-12-21,19160.49 ,19190.91 ,19255.74 ,19063.30 ,1350000000
2022-12-22,19679.22 ,19537.45 ,19735.00 ,19475.68 ,1940000000
2022-12-23,19593.06 ,19382.23 ,19686.77 ,19380.47 ,1360000000
2022-12-28,19898.91 ,19787.94 ,20099.77 ,19787.94 ,2820000000
2022-12-29,19741.14 ,19648.40 ,19764.52 ,19539.84 ,1990000000
2022-12-30,19781.41 ,20030.85 ,20073.92 ,19781.41 ,1750000000
2023-01-03,20145.29 ,19570.43 ,20212.55 ,19303.73 ,2290000000
2023-01-04,20793.11 ,20319.98 ,20793.11 ,20233.39 ,3020000000
2023-01-05,21052.17 ,21295.87 ,21396.09 ,20962.40 ,2880000000
2023-01-06,20991.64 ,21220.89 ,21282.71 ,20862.77 ,2750000000
2023-01-09,21388.34 ,21295.94 ,21470.69 ,21216.92 ,2700000000
2023-01-10,21331.46 ,21370.42 ,21395.42 ,21187.73 ,2540000000
2023-01-11,21436.05 ,21463.82 ,21686.30 ,21327.41 ,2970000000
2023-01-12,21514.10 ,21599.82 ,21698.94 ,21223.84 ,2830000000
2023-01-13,21738.66 ,21605.07 ,21770.08 ,21474.98 ,2460000000
2023-01-16,21746.72 ,21818.65 ,21947.55 ,21572.51 ,2560000000
2023-01-17,21577.64 ,21678.05 ,21797.62 ,21417.25 ,2310000000
2023-01-18,21678.00 ,21514.80 ,21691.67 ,21422.19 ,2490000000
2023-01-19,21650.98 ,21452.26 ,21754.08 ,21383.03 ,1660000000
2023-01-20,22044.65 ,21812.46 ,22051.77 ,21754.35 ,1960000000
2023-01-26,22566.78 ,22386.37 ,22566.78 ,22329.07 ,2460000000
2023-01-27,22688.90 ,22614.92 ,22700.85 ,22483.78 ,2010000000
2023-01-30,22069.73 ,22579.88 ,22623.81 ,21992.51 ,3800000000
2023-01-31,21842.33 ,22190.27 ,22284.32 ,21631.55 ,3300000000
2023-02-01,22072.18 ,21920.80 ,22072.18 ,21703.60 ,2550000000
2023-02-02,21958.36 ,22276.23 ,22311.96 ,21930.53 ,2400000000
2023-02-03,21660.47 ,21811.08 ,21820.78 ,21459.65 ,2410000000
2023-02-06,21222.16 ,21349.17 ,21349.17 ,21085.72 ,2310000000
2023-02-07,21298.70 ,21288.39 ,21512.21 ,21259.21 ,1780000000
2023-02-08,21283.52 ,21283.90 ,21443.48 ,21178.87 ,1890000000
2023-02-09,21624.36 ,21154.25 ,21637.55 ,21151.27 ,1930000000
2023-02-10,21190.42 ,21559.44 ,21579.99 ,21157.52 ,1780000000
2023-02-13,21164.42 ,20910.08 ,21230.15 ,20799.91 ,1770000000
2023-02-14,21113.76 ,21235.92 ,21237.88 ,21074.94 ,1410000000
2023-02-15,20812.17 ,21116.84 ,21117.58 ,20726.83 ,2140000000
2023-02-16,20987.67 ,20947.07 ,21306.54 ,20887.70 ,2180000000
2023-02-17,20719.81 ,20958.63 ,21056.68 ,20703.74 ,1610000000
2023-02-20,20886.96 ,20681.47 ,20973.67 ,20606.85 ,1920000000
2023-02-21,20529.49 ,20859.50 ,20941.30 ,20503.05 ,2000000000
2023-02-22,20423.84 ,20512.49 ,20620.98 ,20344.86 ,1770000000
2023-02-23,20351.35 ,20339.15 ,20601.22 ,20323.24 ,1730000000
2023-02-24,20010.04 ,20223.67 ,20233.64 ,20006.78 ,2060000000
2023-02-27,19943.51 ,19821.03 ,20086.53 ,19804.56 ,1900000000
2023-02-28,19785.94 ,20020.17 ,20185.05 ,19783.07 ,2750000000
